4 316 91
370 371 372 373 374 375 376 377 378 379 380 381 382 383 384 385 386 387 388 389 390 391 392 393 394 395 396 397 398 399 400 401 402 403 404 405 406 407 408 409 410 411 412 413 414 415 416 417 418 419 420 421 422 423 424 425 426 427 428 429 430 431 432 433 434 435 436 437 438 439 440 441 442 443 444 445 446 447 448 449 450 451 452 453 454 455 456 457 458 459 460 461 462 463 464 465 466 467 468 469 470 471 472 473 474 475 476 477 478 479 480 481 482 483 484 485 486 487 488 489 490 491 492 493 494 495 496 497 498 499 500 501 502 503 504 505 506 507 508 509 510 511 512 513 514 515 516 517 518 519 520 521 522 523 524 525 526 527 528 529 530 531 532 533 534 535 536 537 538 539 540 541 542 543 544 545 546 547 548 549 550 551 552 553 554 555 556 557 558 559 560 561 562 563 564 565 566 567 568 569 570 571 572 573 574 575 576 577 578 579 580 581 582 583 584 585 586 587 588 589 590 591 592 593 594 595 596 597 598 599 600 601 602 603 604 605 606 607 608 609 610 611 612 613 614 615 616 617 618 619 620 621 622 623 624 625 626 627 628 629 630 631 632 633 634 635 636 637 638 639 640 641 642 643 644 645 646 647 648 649 650 651 652 653 654 655 656 657 658 659 660 661 662 663 664 665 666 667 668 669 670 671 672 673 674 675 676 677 678 679 680 681 682 683 684 685 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 
91.868001 91.892748 91.973381 92.322902 92.697911 92.152718 91.851536 91.883658 92.262197 92.822714 93.121635 92.345595 91.221067 90.641787 91.718875 93.520479 94.519034 93.990921 92.941930 91.818622 91.139238 91.750871 92.908201 92.884124 91.478213 90.421285 91.389691 92.531767 92.890119 92.134482 91.089583 91.084682 91.739144 92.488799 92.563695 91.481844 91.033965 91.459579 92.016458 92.759538 92.467078 91.630666 91.141735 92.103337 93.501352 94.719271 94.296579 92.562522 91.205537 90.876527 92.074153 93.244910 94.073984 93.661079 92.322829 91.344557 91.285905 92.069379 93.113942 93.989880 93.348795 92.319277 91.623897 91.414250 92.463128 93.158227 93.436266 93.062935 92.199042 91.367383 91.150952 91.516123 92.255748 92.712577 92.829677 92.721596 92.406535 92.733326 93.051845 93.334052 93.624414 93.166619 92.600472 92.038311 91.453440 91.216384 92.091195 92.979948 93.484052 93.700975 92.991033 91.717842 91.249876 91.005513 91.370985 92.054421 92.784592 93.412226 93.046754 92.143087 91.436820 90.952815 90.974472 91.361791 91.887939 92.550635 92.962511 92.482982 91.920826 91.358749 90.801545 90.744143 91.275507 91.839053 92.578313 92.926615 92.539642 91.977491 91.415339 90.853220 90.575089 91.044309 91.614014 92.109851 92.487414 92.487258 92.181131 91.601272 90.904249 90.494317 90.524548 91.083601 91.771625 92.318304 92.742118 92.717185 92.233739 91.672026 91.109837 90.683116 90.791472 91.391364 92.098919 92.845695 93.262853 92.623063 91.792862 91.043329 90.289245 89.918988 90.584739 91.221728 92.776471 93.705475 94.414817 94.304422 93.467429 92.690883 91.973931 91.249010 91.088711 91.816644 92.566382 93.038333 93.235558 93.065878 92.226120 89.747394 86.228169 78.493977 69.032689 58.270601 52.281215 45.665385 36.611171 26.580585 19.486277 14.428462 9.472675 6.994205 5.278391 4.051224 3.099593 2.523259 2.072594 1.652661 1.288210 1.104425 1.060055 1.033743 1.061172 1.154870 1.247307 1.321544 1.406382 1.530243 1.679678 1.832687 1.997461 2.151811 2.256402 2.294690 2.266173 2.193348 2.090669 1.960818 1.828969 1.727206 1.654574 1.603445 1.571034 1.564589 1.590255 1.657505 1.751274 1.885564 2.048948 2.131778 2.105638 2.003814 1.856598 1.690070 1.534922 1.370651 1.252074 1.234570 1.234570 1.234570 1.234570 1.234570 1.273670 1.375346 1.460162 1.540478 1.619962 1.692266 1.757784 1.801444 1.795030 1.734233 1.651734 1.571508 1.480501 1.415852 1.410930 1.410930 1.410930 1.410930 1.410930 1.457880 1.629283 1.781313 1.884056 1.939634 1.902378 1.759893 1.557608 1.312160 1.070944 0.855122 0.713243 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.678304 0.551122 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.538753 0.642137 0.805403 0.967245 1.223892 1.670860 2.112178 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
91.909502 92.148336 92.523074 92.534267 91.939832 91.822517 92.052720 92.563795 93.050781 92.839406 91.745382 90.726594 91.095262 92.551528 94.393034 94.292032 93.466269 92.342116 91.281604 91.361990 92.335078 93.423520 92.132564 90.726963 90.819745 92.130010 92.817823 92.696056 91.465290 90.989355 91.390190 92.139194 92.832307 91.999349 91.064463 91.229953 91.751027 92.423005 92.751365 92.023894 91.180862 91.593468 92.846350 94.242860 94.663893 93.685500 91.582890 90.877912 91.332720 92.811492 93.714947 94.135285 92.916283 91.747708 91.158403 91.657777 92.589466 93.685712 93.810723 92.736062 91.942912 91.361312 91.923036 92.912517 93.344907 93.349899 92.631794 91.699611 91.166587 91.287303 91.917478 92.533280 92.812991 92.796886 92.490730 92.560695 92.919847 93.201960 93.499320 93.522597 92.862492 92.300258 91.730682 91.224444 91.648022 92.603731 93.280135 93.667805 93.483318 92.232835 91.440468 91.056899 91.135051 91.728119 92.434919 93.181189 93.390970 92.510261 91.748231 91.140370 90.893423 91.163817 91.629930 92.196655 92.939629 92.743987 92.182785 91.620672 91.055123 90.653332 91.016882 91.570336 92.223296 92.841567 92.799795 92.239453 91.677302 91.115152 90.577566 90.794333 91.347309 91.888412 92.335515 92.536767 92.354961 91.911065 91.204556 90.642800 90.443566 90.756740 91.495487 92.069641 92.575570 92.804564 92.492466 91.933842 91.371830 90.831937 90.662120 91.074607 91.765891 92.500341 93.158546 93.072118 92.141787 91.392718 90.640006 89.950762 90.235908 90.902092 91.803207 93.301094 94.135090 94.471584 93.928551 93.016972 92.316969 91.570149 91.026073 91.467466 92.217031 92.877617 93.182088 93.197131 92.665796 91.210801 88.183016 82.737173 73.684061 63.026320 55.397251 49.139366 41.396482 30.902327 23.769461 16.784061 11.568036 8.060408 5.932084 4.604634 3.487069 2.755768 2.276744 1.848433 1.442597 1.164245 1.072496 1.045300 1.035444 1.109322 1.206518 1.287853 1.363204 1.467716 1.608561 1.760696 1.920126 2.083313 2.215420 2.285612 2.286088 2.231795 2.141579 2.023680 1.888459 1.769708 1.685471 1.624882 1.583448 1.563937 1.573932 1.621177 1.706047 1.812790 1.976332 2.108984 2.129173 2.058654 1.929432 1.767845 1.605724 1.446316 1.296623 1.234570 1.234570 1.234570 1.234570 1.234570 1.242539 1.326182 1.422736 1.503051 1.583365 1.659546 1.727961 1.786815 1.804746 1.768436 1.690897 1.607920 1.523429 1.438725 1.410930 1.410930 1.410930 1.410930 1.410930 1.415732 1.542320 1.722251 1.839465 1.922304 1.934826 1.836632 1.656435 1.430451 1.178179 0.954806 0.761403 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.608936 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.582433 0.726135 0.893883 1.076202 1.453858 1.913473 2.338163 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
92.345014 92.720006 92.125303 91.844516 91.898598 92.293013 92.852467 93.110730 92.279328 91.154903 90.667937 91.804654 93.717695 94.510167 93.945307 92.875659 91.752338 91.145827 91.808961 92.995492 92.800893 91.395271 90.435867 91.478141 92.572438 92.884545 92.038687 91.059930 91.107826 91.783336 92.533052 92.503565 91.427499 91.050777 91.490907 92.050698 92.781815 92.420782 91.580903 91.175655 92.180765 93.584350 94.751857 94.247646 92.380558 91.160254 90.905371 92.186777 93.297178 94.108978 93.585064 92.255912 91.306519 91.317309 92.123716 93.180881 94.000683 93.286487 92.274463 91.585559 91.453886 92.525697 93.182603 93.439008 93.019403 92.141849 91.335347 91.158454 91.551466 92.288844 92.729418 92.828298 92.700466 92.417849 92.755477 93.068430 93.351802 93.636915 93.129724 92.567298 92.005147 91.421477 91.244382 92.147860 93.018955 93.508464 93.692318 92.915780 91.676734 91.225254 91.010971 91.407204 92.096139 92.829666 93.427128 92.988007 92.098197 91.400593 90.937402 90.992497 91.389207 91.921556 92.603751 92.948052 92.449815 91.887662 91.325587 90.775075 90.768280 91.307534 91.874007 92.614322 92.925426 92.506475 91.944324 91.382173 90.820061 90.590596 91.076144 91.646061 92.136439 92.499460 92.476111 92.155072 91.557795 90.871069 90.481433 90.542971 91.131375 91.805356 92.348853 92.757659 92.698180 92.200611 91.638867 91.076674 90.672288 90.816493 91.432362 92.142054 92.886647 93.260170 92.560711 91.748677 90.999092 90.247264 89.940543 90.622371 91.267762 92.838754 93.755094 94.436247 94.271498 93.408458 92.649854 91.928984 91.213959 91.120015 91.860867 92.610337 93.055425 93.236542 93.034608 92.162048 89.587921 85.910469 78.015112 68.297744 57.970266 52.091317 45.406907 35.982251 26.225991 19.187361 14.130181 9.279421 6.861851 5.200386 3.983373 3.056610 2.495334 2.047441 1.628347 1.271377 1.099331 1.058711 1.032904 1.066132 1.160687 1.252049 1.325897 1.412502 1.538612 1.688720 1.842159 2.007162 2.159677 2.260581 2.294705 2.262946 2.187997 2.083685 1.952756 1.821869 1.722243 1.651005 1.601003 1.569862 1.565157 1.592987 1.662574 1.757039 1.895487 2.057078 2.132909 2.101419 1.996125 1.846977 1.680407 1.525379 1.361613 1.248199 1.234570 1.234570 1.234570 1.234570 1.234570 1.278832 1.381248 1.464901 1.545217 1.624455 1.696299 1.761483 1.802533 1.792921 1.729609 1.646791 1.566529 1.475343 1.414201 1.410930 1.410930 1.410930 1.410930 1.410930 1.465706 1.640299 1.787922 1.889060 1.940530 1.896493 1.749158 1.544320 1.297095 1.058410 0.843352 0.710136 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.671869 0.545716 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.541986 0.650764 0.815469 0.977312 1.247462 1.698427 2.137322 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
92.479539 91.927560 91.824232 92.069628 92.588938 93.063980 92.800776 91.697007 90.699577 91.147884 92.624810 94.420982 94.266254 93.417861 92.293816 91.254006 91.391746 92.384795 93.411761 92.072186 90.666624 90.868943 92.173143 92.832347 92.665215 91.423141 90.991858 91.422382 92.171436 92.831941 91.947536 91.044349 91.249379 91.775123 92.460814 92.733353 91.987600 91.148415 91.636060 92.906745 94.297465 94.634739 93.608985 91.544289 90.863139 91.385309 92.853637 93.752155 94.106972 92.854278 91.704748 91.159917 91.694403 92.634889 93.725948 93.774749 92.689808 91.914019 91.351900 91.970142 92.939888 93.357174 93.330097 92.594348 91.663315 91.159258 91.304511 91.953119 92.552817 92.816867 92.792678 92.473835 92.575886 92.932671 93.214048 93.512271 93.492288 92.838314 92.276086 91.704452 91.213655 91.691425 92.642949 93.300283 93.677238 93.450222 92.168916 91.423488 91.046103 91.152607 91.757975 92.466142 93.209599 93.372030 92.472592 91.717833 91.119837 90.896057 91.180777 91.653064 92.221780 92.953870 92.720572 92.158612 91.596503 91.029976 90.652625 91.041657 91.594631 92.258626 92.855809 92.777311 92.215281 91.653129 91.090981 90.566296 90.817137 91.372428 91.909587 92.352062 92.535404 92.341263 91.885919 91.173908 90.625791 90.446191 90.781766 91.522813 92.092993 92.593742 92.801591 92.469839 91.909687 91.347653 90.813891 90.668493 91.102235 91.796378 92.533015 93.176252 93.038810 92.109586 91.360481 90.606961 89.929818 90.268903 90.928966 91.897724 93.340045 94.166155 94.463771 93.889868 92.986570 92.286372 91.538756 91.019805 91.499669 92.249280 92.895467 93.190422 93.189410 92.626110 91.056235 88.032642 82.403286 73.273019 62.520847 55.017327 48.616118 40.932800 30.442074 23.350170 16.566694 11.337888 7.963830 5.865629 4.553338 3.447590 2.732272 2.257489 1.830302 1.426969 1.157056 1.071000 1.044012 1.036703 1.113446 1.210506 1.290964 1.366858 1.473181 1.615062 1.767095 1.927272 2.089973 2.219783 2.287104 2.284685 2.228551 2.137115 2.017991 1.882766 1.765499 1.682413 1.622737 1.582076 1.563720 1.575108 1.624213 1.710157 1.818922 1.983490 2.112248 2.127776 2.054078 1.923001 1.760615 1.599317 1.439131 1.291591 1.234570 1.234570 1.234570 1.234570 1.234570 1.244548 1.330763 1.426189 1.506505 1.586818 1.662633 1.730761 1.788602 1.804354 1.765544 1.687303 1.604523 1.519396 1.435975 1.410930 1.410930 1.410930 1.410930 1.410930 1.417924 1.550107 1.728735 1.843895 1.924603 1.932947 1.830221 1.647594 1.419694 1.167779 0.945310 0.755405 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.705183 0.602940 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.587217 0.733334 0.900591 1.087302 1.473564 1.931948 2.356116 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
91.841142 91.906831 92.309585 92.867755 93.102784 92.244505 91.120889 90.684553 91.850253 93.813301 94.503582 93.920243 92.840838 91.717511 91.151504 91.840116 93.040877 92.757147 91.351665 90.447324 91.525805 92.592903 92.880149 91.989270 91.046501 91.121022 91.806556 92.556298 92.471226 91.399165 91.060155 91.507494 92.068800 92.790914 92.395913 91.554759 91.195916 92.223156 93.627960 94.764202 94.221094 92.289650 91.137022 90.922984 92.244431 93.324515 94.126056 93.544757 92.221163 91.288037 91.334956 92.152525 93.215631 94.003138 93.253075 92.251377 91.566009 91.477576 92.556961 93.194936 93.439416 92.996035 92.111812 91.319462 91.163194 91.571254 92.306055 92.737660 92.827310 92.688391 92.425343 92.767042 93.077145 93.361257 93.643085 93.112141 92.549868 91.987721 91.405177 91.261901 92.177825 93.038759 93.521048 93.686404 92.875919 91.656553 91.212470 91.014789 91.426721 92.118092 92.853320 93.433429 92.956509 92.074710 91.381878 90.930226 91.002617 91.403837 91.939285 92.631454 92.939225 92.432388 91.870237 91.308163 90.761952 90.781800 91.324409 91.892501 92.632584 92.923613 92.489049 91.926897 91.364746 90.802639 90.599860 91.093105 91.662656 92.150260 92.505085 92.469875 92.141009 91.534761 90.854039 90.475227 90.553378 91.156620 91.822992 92.364756 92.765245 92.687555 92.183203 91.621443 91.059251 90.667390 90.830332 91.453942 92.164909 92.907705 93.257107 92.528321 91.725459 90.975849 90.225556 89.953636 90.641019 91.292566 92.870999 93.781108 94.445898 94.253265 93.378044 92.628291 91.905321 91.196343 91.138866 91.884102 92.632549 93.064308 93.236538 93.016507 92.125773 89.504141 85.731159 77.766084 67.908434 57.829625 51.994535 45.262024 35.651486 26.061173 19.030343 13.973448 9.183109 6.793245 5.159763 3.948117 3.034546 2.480731 2.034285 1.615653 1.262814 1.096841 1.057988 1.032545 1.068781 1.163740 1.254507 1.328202 1.415787 1.543043 1.693468 1.847160 2.012244 2.163728 2.262683 2.294608 2.261191 2.185146 2.079966 1.948519 1.818186 1.719671 1.649159 1.599744 1.569284 1.565500 1.594497 1.665272 1.760064 1.900734 2.061224 2.133356 2.099099 1.992026 1.841896 1.675357 1.520324 1.356933 1.246342 1.234570 1.234570 1.234570 1.234570 1.234570 1.281629 1.384294 1.467390 1.547706 1.626803 1.698409 1.763420 1.803035 1.791732 1.727160 1.644200 1.563867 1.472674 1.413461 1.410930 1.410930 1.410930 1.410930 1.410930 1.470001 1.646046 1.791384 1.891621 1.940872 1.893254 1.743437 1.537247 1.289191 1.051875 0.837280 0.708808 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.668301 0.543129 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.543858 0.655376 0.820744 0.982741 1.260099 1.712872 2.150525 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
92.078873 92.602342 93.070643 92.779285 91.671129 90.686074 91.176655 92.664326 94.434447 94.252464 93.391966 92.267981 91.240452 91.408238 92.411225 93.400343 92.039890 90.634763 90.895670 92.195703 92.839515 92.647705 91.401011 90.993708 91.439601 92.188685 92.829078 91.919613 91.034856 91.259947 91.788046 92.480834 92.722883 91.968186 91.133883 91.658999 92.939053 94.325984 94.618313 93.564873 91.524589 90.856201 91.414178 92.875957 93.771860 94.090119 92.821565 91.682120 91.161671 91.714266 92.659616 93.746738 93.754643 92.665889 91.898548 91.347830 91.995991 92.954084 93.363509 93.318579 92.574154 91.644354 91.155851 91.314063 91.972041 92.563048 92.818726 92.790361 92.465296 92.584111 92.939337 93.220513 93.519119 93.475357 92.825381 92.263157 91.690393 91.208476 91.714547 92.663657 93.310895 93.681833 93.431177 92.135609 91.414457 91.040748 91.162384 91.773967 92.482969 93.224296 93.360706 92.453207 91.701681 91.109077 90.897890 91.189953 91.665502 92.235224 92.960314 92.707887 92.145682 91.583575 91.016564 90.653102 91.054904 91.607664 92.277508 92.862936 92.764503 92.202351 91.640200 91.078052 90.561310 90.829467 91.385857 91.920859 92.360803 92.534384 92.333744 91.872192 91.157709 90.616958 90.448002 90.795533 91.536806 92.105448 92.603260 92.799546 92.457503 91.896767 91.334721 90.804572 90.672399 91.117258 91.812705 92.550462 93.185134 93.019976 92.092364 91.343238 90.589290 89.920308 90.286694 90.943514 91.950849 93.360715 94.182440 94.458908 93.868610 92.970346 92.269960 91.522073 91.017342 91.516896 92.266529 92.904686 93.194596 93.184997 92.604707 90.971380 87.950045 82.217969 73.053213 62.240571 54.810626 48.340828 40.688561 30.196915 23.081253 16.450429 11.216596 7.912100 5.831659 4.525863 3.426795 2.719944 2.247225 1.820594 1.418711 1.153365 1.070244 1.043331 1.037459 1.115662 1.212624 1.292624 1.368836 1.476132 1.618547 1.770537 1.931097 2.093515 2.222069 2.287849 2.283898 2.226790 2.134711 2.014935 1.879735 1.763287 1.680794 1.621604 1.581360 1.563627 1.575763 1.625866 1.712364 1.822263 1.987292 2.113881 2.126960 2.051586 1.919533 1.756748 1.595919 1.435297 1.288969 1.234570 1.234570 1.234570 1.234570 1.234570 1.245705 1.333219 1.428036 1.508352 1.588664 1.664278 1.732255 1.789522 1.804104 1.763951 1.685376 1.602717 1.517239 1.434551 1.410930 1.410930 1.410930 1.410930 1.410930 1.419255 1.554308 1.732117 1.846242 1.925779 1.931844 1.826731 1.642841 1.413920 1.162250 0.940242 0.752312 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.704813 0.599757 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.589843 0.737201 0.904157 1.093423 1.484149 1.941739 2.365697 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
92.874091 93.099007 92.229901 91.106833 90.692088 91.869480 93.850361 94.500437 93.909491 92.826236 91.702906 91.154340 91.853305 93.059691 92.738801 91.333374 90.452865 91.545946 92.601300 92.877999 91.968868 91.041332 91.126769 91.816294 92.566045 92.457572 91.387358 91.064196 91.514472 92.076660 92.794208 92.385387 91.543796 91.204872 92.241303 93.646249 94.768444 94.209738 92.253194 91.127411 90.930860 92.268153 93.335958 94.132935 93.527820 92.206670 91.280607 91.342582 92.164662 93.230098 94.003480 93.238786 92.241784 91.557948 91.488039 92.569700 93.200015 93.439366 92.986138 92.099228 91.312996 91.165343 91.579817 92.313233 92.740988 92.826843 92.683153 92.428577 92.771873 93.080800 93.365244 93.645587 93.104832 92.542559 91.980413 91.398451 91.269783 92.190420 93.046927 93.526267 93.683636 92.859170 91.648363 91.207148 91.016582 91.435001 92.127305 92.863230 93.435749 92.943199 92.064882 91.374097 90.927403 91.006987 91.410018 91.946732 92.642991 92.935284 92.425080 91.862930 91.300856 90.756620 90.787629 91.331496 91.900434 92.640118 92.922606 92.481741 91.919589 91.357438 90.795333 90.603961 91.100262 91.669562 92.156024 92.507301 92.467185 92.135035 91.525069 90.846982 90.472762 90.557891 91.167219 91.830371 92.371392 92.768304 92.682971 92.175904 91.614136 91.051945 90.665501 90.836274 91.463000 92.174529 92.916434 93.255476 92.514848 91.715722 90.966102 90.216530 89.959469 90.648588 91.303098 92.884424 93.791997 94.449621 94.245432 93.365430 92.619246 91.895393 91.189131 91.147275 91.893846 92.641634 93.068020 93.236429 93.008591 92.109938 89.468945 85.653759 77.661305 67.746264 57.773249 51.953742 45.198457 35.512726 25.995648 18.964504 13.907676 9.143720 6.764693 5.142801 3.933421 3.025399 2.474622 2.028781 1.610347 1.259282 1.095833 1.057676 1.032412 1.069900 1.165019 1.255531 1.329172 1.417179 1.544908 1.695457 1.849263 2.014372 2.165410 2.263546 2.294546 2.260443 2.183943 2.078397 1.946743 1.816652 1.718600 1.648391 1.599221 1.569050 1.565654 1.595145 1.666411 1.761332 1.902941 2.062936 2.133513 2.098105 1.990295 1.839760 1.673245 1.518197 1.354985 1.245600 1.234570 1.234570 1.234570 1.234570 1.234570 1.282818 1.385559 1.468434 1.548751 1.627785 1.699291 1.764230 1.803231 1.791217 1.726129 1.643114 1.562741 1.471564 1.413178 1.410930 1.410930 1.410930 1.410930 1.410930 1.471838 1.648447 1.792834 1.892680 1.940989 1.891866 1.741023 1.534264 1.285879 1.049120 0.834758 0.708315 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.666769 0.542100 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.544677 0.657325 0.822952 0.985050 1.265440 1.718920 2.156059 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
92.785886 91.679005 90.690112 91.167855 92.652277 94.430457 94.256663 93.399847 92.275844 91.244488 91.403177 92.403196 93.404210 92.049719 90.644270 90.887510 92.188874 92.837378 92.653110 91.407713 90.993107 91.434360 92.183435 92.830139 91.928121 91.037649 91.256718 91.784111 92.474760 92.726129 91.974095 91.138102 91.652003 92.929220 94.317357 94.623369 93.578530 91.530524 90.858240 91.405339 92.869180 93.765879 94.095370 92.831483 91.688979 91.161068 91.708203 92.652061 93.740468 93.760823 92.673103 91.903259 91.348996 91.988081 92.949795 93.361599 93.322154 92.580322 91.650091 91.156850 91.311131 91.966295 92.559950 92.818176 92.791071 92.467855 92.581601 92.937323 93.218546 93.517041 93.480557 92.829317 92.267092 91.694673 91.210007 91.707522 92.657375 93.307677 93.680469 93.437070 92.145672 91.417204 91.042346 91.159380 91.769098 92.477839 93.219861 93.364242 92.459048 91.706588 91.112336 90.897301 91.187153 91.661712 92.231132 92.958435 92.711758 92.149617 91.587509 91.020642 90.652893 91.050874 91.603694 92.271764 92.860803 92.768438 92.206286 91.644135 91.081987 90.562752 90.825706 91.381771 91.917433 92.358151 92.534716 92.336046 91.876397 91.162624 90.619626 90.447421 90.791315 91.532591 92.101660 92.600378 92.800202 92.461274 91.900699 91.338656 90.807383 90.671174 91.112668 91.807734 92.545155 93.182475 93.025780 92.097606 91.348486 90.594667 89.923078 90.281271 90.939073 91.934523 93.354436 94.177509 94.460438 93.875119 92.975281 92.274958 91.527147 91.018025 91.511653 92.261279 92.901904 93.193346 93.186361 92.611232 90.997282 87.975347 82.274904 73.120107 62.326421 54.873637 48.423866 40.762548 30.271109 23.165748 16.485814 11.253364 7.927857 5.841879 4.534229 3.433100 2.723679 2.250346 1.823549 1.421216 1.154477 1.070471 1.043538 1.037223 1.114987 1.211981 1.292119 1.368232 1.475232 1.617486 1.769487 1.929933 2.092439 2.221377 2.287626 2.284140 2.227328 2.135444 2.015866 1.880656 1.763958 1.681286 1.621948 1.581576 1.563654 1.575562 1.625361 1.711692 1.821242 1.986137 2.113392 2.127213 2.052348 1.920590 1.757925 1.596951 1.436463 1.289762 1.234570 1.234570 1.234570 1.234570 1.234570 1.245347 1.332471 1.427474 1.507790 1.588103 1.663777 1.731800 1.789244 1.804183 1.764439 1.685963 1.603266 1.517896 1.434980 1.410930 1.410930 1.410930 1.410930 1.410930 1.418839 1.553027 1.731094 1.845529 1.925425 1.932186 1.827798 1.644289 1.415678 1.163930 0.941783 0.753245 0.705467 0.705467 0.705467 0.705467 0.705467 0.705467 0.704941 0.600723 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.529101 0.589039 0.736023 0.903073 1.091546 1.480924 1.938765 2.362782 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 2.469140 
